Id,Date,content,User,hashtags,retweetCount,likeCount,followersCount,created,favouritesCount,listedCount,replyCount,source,lang
1534574769110228992,2022-06-08 16:35:10+00:00,@Radiotv10rwanda Tuzinduke @BankofKigali @MTNRwanda,kaberukaII,,0,0,36,2016-11-18 09:02:14+00:00,74,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eu
1534573144358387712,2022-06-08 16:28:43+00:00,@MTNRwanda Mwiriweneza nagirango mubwire icyintu number yange yabye.0783113688 nukomaze imisinsintakoreshase byagenze gute musobanurire nkujya kuri Momo  bakambwira profile is not configured musobanurire murakoze,AlphonseMkirir,,0,1,17,2022-03-06 09:58:32+00:00,111,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534572980801609728,2022-06-08 16:28:04+00:00,"@BankofKigali @MTNRwanda Mwiriwe nonese telephone yose washaka wayibona cyangwa?
Ikindi nonese kumashami yose ya BK fone zirahari?",ManziTite1,,0,0,0,2022-03-03 12:48:31+00:00,8,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534567042824683524,2022-06-08 16:04:28+00:00,@nuwumuki2 @MTNRwanda Sawa,EMMYPLOVE2,,0,0,900,2020-06-07 10:46:22+00:00,12577,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534566373048913920,2022-06-08 16:01:48+00:00,"@MTNRwanda Nanubu amafaranga nakuye kuri Compte ya Mokash kugeza nunubu ntayo ndabona
Ubwobiragenda gute kweli????",BobexAbu,,0,0,14,2020-03-22 18:20:11+00:00,75,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534566088909938689,2022-06-08 16:00:41+00:00,@MTNRwanda Mwongeye kwirirwa ko mugitondo ko nabagejejeho ikibazo nagize mukaba ntacyo mwamfashije???,BobexAbu,,0,0,14,2020-03-22 18:20:11+00:00,75,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534564930531340289,2022-06-08 15:56:04+00:00,"#HappeningNow: A delegation from the Digital Cooperation Organization @dcorg led by Her Excellency @Dalyahya paid a courtsey visit to @MTNRwanda CEO @mkngambi 

#WhatAreWeDoingToday https://t.co/QdkQzDtYaB",MTNRwanda,"['HappeningNow', 'WhatAreWeDoingToday']",3,32,101782,2011-04-20 08:57:12+00:00,10711,86,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534559271173619716,2022-06-08 15:33:35+00:00,@MTNRwanda @nshobozwabyose1 I now exhaust my MTN data bundles  no bonus today?🤔,SoundRichard,,1,0,26,2022-05-01 11:20:25+00:00,296,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534557716211023872,2022-06-08 15:27:24+00:00,"Meet the #CBF2022 speakers: @MTNRwanda Board Chairman, @mkfaustino will participate at the upcoming Commonwealth Business Forum in Kigali.

Register to attend before 10 June at https://t.co/hkIhdrHT1x

#CHOGM2022🇷🇼 https://t.co/E22Vy4R9SS",RDBrwanda,"['CBF2022', 'CHOGM2022']",9,30,321301,2011-03-15 06:06:01+00:00,5586,356,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534555169643548672,2022-06-08 15:17:17+00:00,@MTNRwanda Nubu amaze kongera kimpamagara nkuko bigaragara kuri izo 2 screenshots,UDieu,,0,0,41,2011-06-06 08:28:41+00:00,48,1,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534555153394696193,2022-06-08 15:17:13+00:00,@HermajestyJacky Noneho ukuntu ujya ugenda nka sa 7pm ukagaruka sa 8 am bitesha umutwe ubundi se bagiye batu Warning bati agace runaka kuva izisaha kugeza izi umuriro uraba wagiye umuntu agashakaka plan B bagiye barebera kuri @MTNRwanda,JaneMutara,,0,1,144,2019-09-19 12:45:49+00:00,2565,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",in
1534554701294968832,2022-06-08 15:15:26+00:00,@MTNRwanda https://t.co/rs74KtqdkL,UDieu,,0,0,41,2011-06-06 08:28:41+00:00,48,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1534541841407873027,2022-06-08 14:24:20+00:00,"Any company's business strategy should involve a customer engagement/relations management mechanism that helps respond to customer concerns in real time.
@BankofKigali @MTNRwanda @airtelrw @imbankrw  et al, there are wonderful affordable CRM/CEP tools you can use......1/n",Katurebe99,,0,1,433,2017-06-14 13:57:21+00:00,20514,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534535603555123200,2022-06-08 13:59:32+00:00,@MTNRwanda Sawa,Sezikeye72,,0,0,9,2022-05-19 16:20:02+00:00,268,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534535203300986881,2022-06-08 13:57:57+00:00,"@NdayishimyeIsm5 @MTNRwanda Mwiriwe neza @NdayishimyeIsm5, Murakoze Kutwandikira. 
Ntabwo telefoni zari zatangira gutangwa ariko bizatangira bitarambiranye. Umuntu asabwa kuba amaze byibura amezi 3 ari umukiliya wa MTN. Murakoze!",BankofKigali,,0,2,59538,2011-06-28 19:09:59+00:00,2999,60,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",in
1534535107050094592,2022-06-08 13:57:34+00:00,"@MTNRwanda Birababaje kuba narabamenyesheje ikibazo cy uko noherereje umuntu amafaranga ibihumbi 137 hakamugeraho 126 ,none dore hashize icyumweru ntagisubizo mumpa",Theoskravel,,0,0,10,2022-03-10 07:48:14+00:00,95,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534534466516951042,2022-06-08 13:55:01+00:00,@erick_shaba @MTNRwanda Banza usimbukire kuri Stamford coffee wiyongeremo ububyutse ubundi ugaceke rwose.,CharlesKayumba1,,0,1,420,2020-02-10 17:01:40+00:00,3619,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534533684002422784,2022-06-08 13:51:55+00:00,"Haro ye!
Igihe ukora akazi ku mugoroba nk'uyu, ukumva urananiwe, rundamo ekucazi (headphones) maze wumve umuziki kuri internet, birakuruhura! Gusa niba ugikoresha 3G, simbuka baguhe 4G ya @MTNRwanda birakurinda amajune! Nyamara da #mbiswa!  
Tengamara yewe!
#NtitwikorahoNa4G",erick_shaba,"['mbiswa', 'NtitwikorahoNa4G']",0,3,14479,2014-05-23 08:57:08+00:00,23681,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",in
1534532117698338821,2022-06-08 13:45:41+00:00,@MTNRwanda,Sezikeye72,,0,0,9,2022-05-19 16:20:02+00:00,268,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",und
1534525964281077760,2022-06-08 13:21:14+00:00,Dear @MTNRwanda ariko buriya ntakuntu umuntu urigutongana kuri fone mwazajya mumukubira aho yakavuze iminota 2 akavuga amasegonda 45?,Olivierntaki,,0,0,12,2022-06-02 21:13:49+00:00,38,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534525940851679233,2022-06-08 13:21:09+00:00,@BankofKigali @MTNRwanda Mwiriwe neza bisaba iki kugirango umuntu abone iyo telephone? Ese umuntu usanzwe afite inguzanyo yemerewe gufata phone igihe ayicyeneye?,NdayishimyeIsm5,,0,1,333,2021-12-09 13:19:49+00:00,546,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534524353521586176,2022-06-08 13:14:50+00:00,@MTNRwanda Ark @MTNRwanda buriya nti mwankopa agafone nkajyambishyura gakegake kwakandi kashaje kweli,Montana67994115,,0,0,27,2022-04-30 12:19:23+00:00,186,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534521901900496899,2022-06-08 13:05:06+00:00,"4/5 @mkngambi Umuyobozi Mukuru wa @MTNRwanda yatangaje ko bifuza ko telefoni zigezweho zigera kuri bose: ""Tubona u Rwanda nk'Igihugu abantu bose bakwiriye kuba bakoresha ikoranabuhanga kandi twifuza kubigiramo uruhare. https://t.co/W5ps6EOdw3",BankofKigali,,0,5,59538,2011-06-28 19:09:59+00:00,2999,60,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534519612246790144,2022-06-08 12:56:00+00:00,"1/5 Kuri uyu wa kabiri, Banki ya Kigali yasinyanye amasezerano y'ubufatanye na @MTNRwanda yo gufasha ababyifuza gutunga telefoni zigezweho ""Smartphones"" mu buryo buboroheye bakabasha kwishyura mu byiciro mu gihe kitarenze imyaka ibiri. https://t.co/7sr79ZTAkw https://t.co/2sJ473UqPe",BankofKigali,,4,29,59538,2011-06-28 19:09:59+00:00,2999,60,5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534513886099030016,2022-06-08 12:33:14+00:00,MTN Rwanda Partners with Ericsson https://t.co/rexdBkF3nR,lothbrok_media,,0,0,0,2022-02-22 15:15:26+00:00,0,0,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",en
1534513523694440449,2022-06-08 12:31:48+00:00,"BK, MTN Rwanda, partner to boost Connect Rwanda initiative.
https://t.co/9xmUSvZ3Y2",twarobert,,0,0,545,2011-12-05 07:11:37+00:00,2907,4,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534500367098122241,2022-06-08 11:39:31+00:00,"Ndabaza @MTNRwanda 
Ububwatsi burihe? https://t.co/aO1XchVCW1",MashimangoEmma1,,0,0,9,2022-05-10 09:52:53+00:00,91,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534498044938530820,2022-06-08 11:30:18+00:00,My appreciation today is won by Admin #Brian at @MTNRwanda.,ntanigayireba,['Brian'],0,3,3111,2019-09-21 04:34:29+00:00,12262,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534492118399467521,2022-06-08 11:06:45+00:00,Ibisabwa nibiki? @MTNRwanda,kiizavenant1,,0,0,18,2021-07-29 11:29:58+00:00,317,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534491604463063040,2022-06-08 11:04:42+00:00,"@EmmaChantal5 @MTNRwanda Wahora niki???
Ko nahuye na manager wa bank ibyo yansobanuriye konumvishe aribyoo.
Urugero: Ngo niba utumye umuntu ngo akujyanire amafaranga ahantu nayagezeyo ubwo urumva arinde mufitanye ikibazo??
Kdi natumye MTN .rero mtn nime amafaranga yange.",Nshaje_imburagi,,0,0,59,2020-01-18 22:09:40+00:00,96,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534486475798192128,2022-06-08 10:44:19+00:00,"@MTNRwanda Thank you Denyse I appreciate it. I hope for other people it won't take complaining in public to receive a service, it's uncomfortable for everyone involved 😭",mongi_writes,,0,2,2938,2019-11-15 05:10:09+00:00,22572,6,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534482724039311362,2022-06-08 10:29:25+00:00,@mongi_writes @NsangaSylvie @MTNRwanda Excuse me https://t.co/dkH9MWWfGx,WamUgAb0,,0,0,1587,2021-08-02 08:58:51+00:00,1807,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534482555344494592,2022-06-08 10:28:45+00:00,"@MTNRwanda @Trayscottt Mwiriwe neza narindi kuvana amafanga ibihumbi 659750 bk yanye 002806502674056 nyashyira kuri mobile money 0789941137 ntiyageraho kuri konti yavuyeho no kuri momo ntiyahageze nkaba nasabaga ko nayasubizwa
Murakoze",ByiringiroClem7,,0,0,0,2022-02-11 14:15:21+00:00,0,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534482196148408322,2022-06-08 10:27:19+00:00,@MTNRwanda Yego yaboneka,Trayscottt,,0,0,5,2021-06-04 00:00:16+00:00,5,0,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tl
1534480146987614209,2022-06-08 10:19:10+00:00,@MTNRwanda How do I register for mobile money?,NeilsonMwangi,,0,0,366,2011-09-27 13:46:48+00:00,1070,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534479940770533377,2022-06-08 10:18:21+00:00,@BankofKigali @MTNRwanda Great news for the EdTech sector. More students will be able to access digital learning tools 🎉,baginnovationrw,,0,5,1849,2017-11-11 08:57:58+00:00,2340,9,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534479263063322626,2022-06-08 10:15:40+00:00,@MTNRwanda harukunu tugura internet ya yolo kumafaranga 200rwf ubwo ni 420MBs iyo uguze ishuro ebyiri nago iya kabiri igaragara kandi yishyuwe twasobanuzaga murakoze! @MTNRwanda,Trayscottt,,0,0,5,2021-06-04 00:00:16+00:00,5,0,1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tl
1534477006494130176,2022-06-08 10:06:42+00:00,"It's really disappointing how @MTNRwanda will only respond to you if you ask them publicly, address them in the DMs and you will get ignored, over a service you asked for almost a week ago...monopolies dont respect us at all lmao.",mongi_writes,,2,29,2938,2019-11-15 05:10:09+00:00,22572,6,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534475504010526721,2022-06-08 10:00:43+00:00,"@MTNRwanda @RURA_RWANDA Mwaramutse neza mwakurikirana iyi numero ya phone 0780876878, iri guhamagara ivuga ko ari MTN agent akabeshya ko hari uwo abikiye akaba yibeshye wamubaza wamutahura kocari umubeshyi akagutuka ibitutsi nyandagazi. Mwakurikirana atagira uwo yambura.",UDieu,,0,0,41,2011-06-06 08:28:41+00:00,48,1,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534473308644773888,2022-06-08 09:52:00+00:00,@MTNRwanda Mwiriweneza nanubu ikibazo cyange cya mokash ntikirakunda ariko sinibaza ukuntu moksh yumuntu bayihindura yarasanzwe ayikoreshaneza ntakibazo nikibazo kweri,AlphonseMkirir,,0,0,17,2022-03-06 09:58:32+00:00,111,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534470969015803904,2022-06-08 09:42:42+00:00,"@Benjamin_0250 @MTNRwanda Mwiriwe Benjamin, murakoze kutwandikira. Twabashubije muri DM. Mugire umunsi mwiza.",RwEquityBank,,0,1,14809,2013-01-23 11:55:24+00:00,230,6,0,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",in
1534467815960363010,2022-06-08 09:30:11+00:00,"FEATURED: @BankofKigali has partnered with @MTNRwanda and @Intelligrarw to boost #ConnectRwanda initiative. Intelligra offers a pan-African platform that integrates device manufacturers, financiers and mobile network operators.

Read: https://t.co/wASHul2ons https://t.co/xEe9U8PjVO",NewTimesRwanda,['ConnectRwanda'],2,14,370818,2010-09-16 15:15:50+00:00,475,542,1,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",en
1534467455304728576,2022-06-08 09:28:45+00:00,@MTNRwanda Murakoze reka mbe ntegereje ndebe,BobexAbu,,0,0,14,2020-03-22 18:20:11+00:00,75,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sl
1534464828689076225,2022-06-08 09:18:18+00:00,Banki ya Kigali na MTN bigiye gufasha abantu gutunga telefone zigezweho #Rwanda #RwOT via @kigalitoday #rwanda #RwOT https://t.co/0yFIpej4Un,webrwanda,"['Rwanda', 'RwOT', 'rwanda', 'RwOT']",4,1,301,2016-04-16 15:49:08+00:00,479,6,0,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",in
1534462723496501249,2022-06-08 09:09:56+00:00,@MTNRwanda Nimero niyi 0788774045,BobexAbu,,0,0,14,2020-03-22 18:20:11+00:00,75,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534461706436476930,2022-06-08 09:05:54+00:00,"MTN na BK basinyanye amasezerano agamije korohereza abakiliya gutunga Telephone zigezweho-AMAFOTO - @MTNRwanda
https://t.co/CCpPBmmIeW https://t.co/p7rRYv2Ynx",Inyarwandacom,,0,1,20528,2012-12-07 08:18:29+00:00,156,22,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534460214765830144,2022-06-08 08:59:58+00:00,"@MTNRwanda Mwaramutse neza
Ngize ikibazo nako system yanyu ya Mokash ntiri gukora neza mukanya nkuyeho amafaranga kuri compte ya Mokash avaho ariko ntiyajya kuri compte ya Momo mpamagaye call center yanyu ngo ntegereze nyuma ya 24hours, Iyi service yanyu ntabwo ari nziza nagato",BobexAbu,,0,0,14,2020-03-22 18:20:11+00:00,75,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534459165720166401,2022-06-08 08:55:48+00:00,Rwanda: MTN And Ericsson To Solidify Partnership Towards Digital Transformation https://t.co/v4nChbDokG via @Broadcast Media Africa (BMA) https://t.co/UQVFgZE3RS,JoshMunthali,,0,1,883,2013-10-31 06:45:50+00:00,892,3,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534458785120518145,2022-06-08 08:54:17+00:00,"@MugaboLiban @shimadios @MTNRwanda @bkinsuranceltd ...as for me, I just love this conversation!",gintycyn,,0,1,12840,2010-11-05 12:03:59+00:00,5704,11,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534454197168619521,2022-06-08 08:36:04+00:00,@MTNRwanda @BankofKigali @WTDCInKigali Congratulations! Great to see two #cbf2022 @CHOGM2022 partners working together.,amancalledorse,['cbf2022'],0,0,108,2011-01-05 17:06:39+00:00,441,3,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534453971976429568,2022-06-08 08:35:10+00:00,"@MTNRwanda @Nshaje_imburagi Kuri iki kibazo, abakozi ba @MTNRwanda icyo bagusubiza ni kimwe iyo ubahamagaye, ""mukurikirane bank yanyu niyo ifite ikibazo, twe nta kibazo Kiri mu ikoranabuhanga ryacu""!!!",EmmaChantal5,,0,0,3,2022-02-23 17:41:26+00:00,21,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534451392890429441,2022-06-08 08:24:55+00:00,@RwEquityBank @MTNRwanda Nayiboherereje DM,Benjamin_0250,,0,1,3655,2021-11-26 21:16:06+00:00,11915,2,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534451083896049666,2022-06-08 08:23:41+00:00,"#ladiesnight @ridersloungerw 

Do not miss 
#Wednesdayvibe 
#RwOT @CHOGM2022 @CHOGM2022 @MTNRwanda @visitrwanda_now @djtoxxyk @VjMupenzi @Patycope https://t.co/HpHf7FqwJT",ridersloungerw,"['ladiesnight', 'Wednesdayvibe', 'RwOT']",0,3,2032,2017-11-03 11:16:19+00:00,882,1,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534450863846072321,2022-06-08 08:22:49+00:00,"@Benjamin_0250 @MTNRwanda Mwaramutse Benjamin, murakoze kutwandikira. Mwaduha inomero yanyu ya telefone muri BM/inbox kubisobanuro birenzeho. Mugire umunsi mwiza.",RwEquityBank,,0,2,14809,2013-01-23 11:55:24+00:00,230,6,1,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",tl
1534446274610708481,2022-06-08 08:04:35+00:00,@MTNRwanda Hareke hashye,ManishimweDieu8,,0,0,449,2020-12-30 10:07:55+00:00,7847,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",in
1534440153938333697,2022-06-08 07:40:15+00:00,"MTN Rwanda and Bank of Kigali sign partnership to Connect the Unconnected, through device financing.
👇
https://t.co/Esbl1cCu26 https://t.co/MAaVPiMxjr",RoyalFMRwanda,,1,7,20233,2016-02-18 13:20:16+00:00,19841,33,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534440124007817216,2022-06-08 07:40:08+00:00,"@shimadios @gintycyn @MTNRwanda @bkinsuranceltd Correct! Creating a win- win- win for Bank, MTN and LPG supplier. Given the small ticket sizes involved, MTN MoMo and its capabilities to de-risk is such a blessing. It is creating endless possibilities.",MugaboLiban,,1,1,1237,2015-08-03 09:09:36+00:00,2739,2,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534439165500203009,2022-06-08 07:36:20+00:00,Ntuzabeshye ko wabuze smartphone wifuza ! @MTNRwanda yagushyize igorora hamwe na @BankofKigali bagane bakugeze kunzozi zawe wifuzaga kugeraho kuva kera. https://t.co/RTJRNOOWW4,mutsinzis,,0,0,59,2011-01-14 10:16:26+00:00,68,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sl
1534439003428163584,2022-06-08 07:35:41+00:00,@MugaboLiban @gintycyn @MTNRwanda This can come with @bkinsuranceltd to cover gas incidents or any associated financial risks! Plus @MTNRwanda have enough data to de-risk the customer.  Let's go Green!,shimadios,,0,0,2530,2011-05-30 10:56:35+00:00,22556,70,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534438496819109889,2022-06-08 07:33:40+00:00,"@shimadios @gintycyn @MTNRwanda If this works with @MTNRwanda I am glad that finally we might have a blueprint that other sectors might piggy back on. It has been a nagging issue, one that is holding back both the sector and the green agenda. Remember we are talking about LPG penetration estimated at 7%-10%",MugaboLiban,,1,1,1237,2015-08-03 09:09:36+00:00,2739,2,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534438140139683842,2022-06-08 07:32:15+00:00,"@MugaboLiban @MTNRwanda Very true, same approach could help achieve tremendous results in the penetration of LPG  as well as energy efficient cooking appliances!! @GreenFundRw @BRDbank could for sure contribute on this.",MKayisire,,0,1,1029,2013-05-17 12:21:18+00:00,4983,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
1534436978594283522,2022-06-08 07:27:38+00:00,"@MugaboLiban @gintycyn @MTNRwanda Even better they can pay using MoMo and Bank at once,  everyone winning.  Energy inclusion delivery!",shimadios,,0,1,2530,2011-05-30 10:56:35+00:00,22556,70,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534435316006031360,2022-06-08 07:21:02+00:00,"@gintycyn @MTNRwanda One is a double necessity, another a speculative one. I am all for impact 😉",MugaboLiban,,0,1,1237,2015-08-03 09:09:36+00:00,2739,2,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534433276147994624,2022-06-08 07:12:56+00:00,"@MugaboLiban @MTNRwanda Liban, if you continue like this,  you might start a revolution in this field.",gintycyn,,0,1,12840,2010-11-05 12:03:59+00:00,5704,11,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534432971796713472,2022-06-08 07:11:43+00:00,"@MTNRwanda @BankofKigali @WTDCInKigali The device financing product is very welcome. Consideration of more adaptable and affordable solutions like device leasing should be made to extend smartphone penetration and reach to those underserved, especially the youth  @RwandaICT @AJijukirwa @YouthCultureRW",mupenziejid,,1,4,169,2012-08-17 13:23:16+00:00,2394,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534430209595871233,2022-06-08 07:00:44+00:00,"Bravo 👏🏿 

Also, biggest barrier for gas penetration &amp; achieving green agenda is the initial investment. It might set you back 40.000RWF for 6KG full set &amp; 120.000RWF for 12KG full set

Commercial banks in the past refused to support payment plan. Can @MTNRwanda model be applied? https://t.co/KLQQ35vuYx",MugaboLiban,,0,15,1237,2015-08-03 09:09:36+00:00,2739,2,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534429686729740289,2022-06-08 06:58:40+00:00,"@MTNRwanda @RURA_RWANDA @RUBiSEnergyRw 

Ese kwishyura ukoresheje momo code bisabira kongeraho 0.5%? 
From Rwf 4,000 customers are obliged to pay 0.5% extra to the amount due. 
Petrol Station : Rukomo/ Gicumbi!",McMutz5,,0,0,246,2020-02-06 21:21:25+00:00,237,0,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534427445922877442,2022-06-08 06:49:46+00:00,@EMMYPLOVE2 @MTNRwanda Agatobe man😁😁😁 unshake ngure nigiti ahubwo. Nari ntangiye kuyaheba,nuwumuki2,,0,1,23,2022-04-28 09:12:54+00:00,1,0,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534425929841254401,2022-06-08 06:43:44+00:00,@MTNRwanda Thank you... i will be waiting by to day,Ikinyafu64,,0,0,7,2022-02-05 13:14:00+00:00,45,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
1534423895729750016,2022-06-08 06:35:39+00:00,@BienvenueKamoso @BankofKigali @MTNRwanda @NTFabiano1 ubwo abakozi ba bk nyine baraje bakatwe cash ngo kugura za smart phone zo guha abo batanazi nyamara barabuze n ayo kugurira ababyeyi babo ama smartphone,IyamVeve,,0,1,39,2020-03-29 18:10:05+00:00,1809,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tl
1534423469718269952,2022-06-08 06:33:58+00:00,@MTNRwanda @BankofKigali How can I get my own smartphone? ?requirements plz!!,menyibyawee,,0,0,4074,2020-08-04 01:56:37+00:00,19693,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534421670726967296,2022-06-08 06:26:49+00:00,"@MTNRwanda turabasaba kudufasha mugahagarika iyi message itubwira ko tumaze gukoresha percentage runaka mugihe turi gukoresha 4g yanyu bitwicira akazi kuko ihagarika connection.
Twabandikiye muri DM ngo mudufashe ariko ntimusubiza ngo munatubwire ko bidakunda! C'est dommage🤔 https://t.co/zFnOeXJ4TQ",karamutsa,,0,0,232,2015-07-15 18:23:50+00:00,251,2,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tl
1534421636694298624,2022-06-08 06:26:41+00:00,@EnviroserveRw @RURA_RWANDA @EnvironmentRw @UNEP_Africa @ITUDevelopment @RwandaICT @GreenFundRw @MTNRwanda Our good environment our good life,nezajanvier,,0,0,3,2016-01-04 14:43:29+00:00,8,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
1534418791484071936,2022-06-08 06:15:22+00:00,"The theme of @WTDCInKigali  is ""Connecting the Unconnected to achieve Sustainable Development.""  

Yest @MTNRwanda &amp; @BankofKigali pledged to play an active role through device financing. 

When launched soon, customers will be able to get smartphones for as low as Rwf 200/day. https://t.co/yD58gppYP2",mkngambi,,6,36,4760,2012-08-24 17:14:35+00:00,2246,10,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
